permission_id,street,post_code,prim_add_obj_name
169913,WALWORTH ROAD,SE17 2TG,281
147856,Estcourt Road,SE25 4SD,Land adj to 42
173669,Pearl Road,E17 4QY,65A
260151,Lanacre Avenue,NW9 5FA,Development Plot A8 (Grahame Park Estate Regeneration)
175608,Roedean Crescent,SW15 5JX,3
200714,Lower Clapton Road,E5 8EG,205
260443,St Dionis Road,SW6 4UB,49
148436,Staines Road,TW2 5AY,211
219828,Bridgeman Road,TW11 9AJ,1
154852,Garratt Lane,SW18 4SW,493
151316,SOUTHWARK PARK ROAD,SE16 3TU,195-221
177535,King Edwards Gardens,W3 9RQ,30
158418,South Park Hill Road,CR2 7DZ,23
181768,Heath Street,NW3 1DR,116
159768,Wilton Crescent,SW1X 8RN,2
175588,Beverley Gardens,RM11 3PA,"14 and rear of 12,16"
199168,Prince Consort Road,SW7 2BE,Albert Court
176108,Goswell Road,EC1V 7DB,82
151767,Stroud Green Road,N4 3PZ,149
156275,Kirtling Street,SW8 5BP,Battersea Power Station
151549,Notting Hill Gate,W11 3QT,166
186049,Uxbridge Road,W12 9DT,275
158161,St James's Road,CR9 2RR,"Westways Resource Centre & The Crystal C, 47-49"
246164,Leigh Street,WC1H 9EW,14
224341,St Marks Road,BR2 9HG,H G Wells Centre
168548,Gould Road,TW2,60
148786,Clapham Common North Side,SW4 9SB,70
149035,DENMARK ROAD,SM5 2JE,Victor Seymour School
189708,Peterborough Road,HA1 2BQ,22
178688,Wardour Street,W1D 6PT,31
148687,Whalebone Grove,RM6 6BT,68
205087,Westgate Street,E8 3RL,1-7
150814,Hawley Road,NW1 8RP,1c
153001,Belsize Lane,NW3 5BE,94
147116,Mays Hill Road,BR2 0HX,Kingswood House
165848,WOODCOTE ROAD,SM6 0LH,9-11
152200,London Road,SM4 5AN,Crystal Autocare
148125,TOLWORTH BROADWAY,KT6 7HR,FORMER 68
148930,London Road fronting Lavender Avenue,SM3 9AE,551-553
199208,Grosvenor Square,W1K 4BN,1-3
211611,Northwold Road,N16 7HR,12-14
151362,Chatsworth Road,E5 0LH,57
151780,Lambeth Road,SE1 7JY,214
150309,Grosvenor Park Road,E17 9PG,2
149560,Cambridge Road,W7 3PA,Marall Smith Studio
152193,Pitcairn Road,CR4 3LL,60
255412,Dunstable Road,TW9 1UH,27A
256830,East Barnet Road,EN4 8TF,240
177572,Elcho Street,SW11 4AU,9-15
179148,Drury Lane,WC2B 5SP,67
186176,South Lambeth Road,SW8 1UY,Stamford Buildings
182976,THORNEY HEDGE ROAD,W4 5SB,70 AND LAND TO THE REAR OF 71 AND 73
163269,Pinner Road,HA6 1BS,116
148391,LEE ROAD,SE3 9DE,116
162050,Wingfield Road,E15 1LP,1A
134379,King Street,UB2 4DQ,49-51
158710,Bethnal Green Road,E2 6AH,295
161750,Revelstoke Road,SW18 5PD,2A
148763,Roehampton Gate,SW15 5JS,2
182472,Loughborough Park Road,SW9 8NL,"Phase 3, Loughborough Park Estate"
223596,Becketts Place,KT1 4EQ,1D
172668,Paddington Green,W2 1LG,17
166108,COLLINGWOOD ROAD,SM1 2QH,93
184820,Clapham Road,SW9 0LA,174-176
149310,Freshfield Drive,N14 4PL,Land At
148406,Bispham Road,NW10 7HB,18
174208,Clove Crescent,E14 2BE,2
147802,Turlewray Close,N4 3LR,77
203028,PEAKS HILL,CR8,32
180355,London Road,CR0 2TB,78
151456,Square Rigger Row,SW11,1 Leeward House
244448,Eversholt Street,NW1 1DA,50-52
160868,PERRY RISE,SE23 2PQ,
151339,COUNTY STREET,SE1 4AD,74-75
164328,Wilderness Road,BR7 5EY,"Land Adjacent to Moorcroft House, 18"
190552,Shoreditch High Street,E1 6HU,168
156671,Saxon Road,UB1 1QL,46
181548,Oakcroft Road,KT9 1RH,Typhoon Business Centre
173328,Lycett Place,W12,
158330,BRIGHTON ROAD,KT6 5PP,90-100
157428,Norbury Road,CR7 8JP,39-41
182469,Gubbins Lane,RM3 0RS,Beehive Court
203428,WINDSOR AVENUE,SM3 9RX,70
165702,Crescent Road,SE18 7AH,65
150203,Castlebar Road,W5 2DA,49
148297,Faraday Road,W3 6JB,13
200902,Kingsland Road,E8 4AU,501-505
158304,MONTEM ROAD,KT3 3QU,LAND AT 49
170123,Pemberton Row,EC4A 3BA,5
342860,Hendon Lane,N3 1SL,72
192397,Northcote Road,SW11 6QU,120
165548,Castlecombe Drive,SW19 6RW,Ronald Ross Primary School
215593,The Bishops Avenue,N2 0BJ,"Arden Court, 53"
160448,Haymarket,SW1Y 4DQ,21-22
152995,Downside Crescent,NW3 2AN,23
260645,Willow Lane,CR4 4NA,"Connect House, 21a and Clock House, 21"
150103,Boston Road,W7 2JU,193
150712,Braemar Road,E13 8EH,2D
245407,Godwin Road,E7 0LW,113
151158,Royalty Mews,W1D 3AR,2
148449,Beaverwood Road,BR7 6HE,Beaverwood School For Girls
192379,Great Suffolk Street,SE1 0UG,18
240948,Creighton Road,N17 8JS,77
186868,Wilton Road,SW1V 1DE,76
150622,Court Road,SE9 4EW,"Ava Cars, 188"
151567,Sydenham Road,SE26 5JZ,154-158
162008,Chartfield Avenue,SW15 6HQ,62
238839,Victoria Road,KT1 3DW,Victoria Hall
201004,Green Lanes,N16 9EH,108
186328,Upper Ham Road,TW10 5LD,1
197388,Chadbourn Street,E14 6QW,"Lime Home Lofts, Land To Rear Of"
150569,Cavendish Road,CR0 3LB,10
149245,Cotswold Way,EN2 7HJ,64
152327,Dean's Yard,SW1P 3PA,21
221288,Wandsworth Bridge Road,SW6 2TZ,"Unit 3, Bridge Studios, 318 - 326"
151607,Grafton Road,NW5 4BA,118
151937,STREETERS LANE,SM6 7NP,Sherwood Park School
147722,Colet Gardens,W14 9DH,8
151801,Wandsworth Road,SW8 4TW,"The Lord Raglan Public House, 392"
173588,COMET STREET,SE8 4AN,1
149556,Sarsfield Road,UB6 7AB,9
198872,Grant Road,CR0 6PJ,13-27
153061,York Way,N1C 4AS,1
164974,Chipstead Valley Road,CR5 2RB,Mw House 41
179687,MARMONT ROAD,SE15 5TE,74
147902,Lawn Avenue,UB7 7AQ,8
168935,JAMIACA ROAD,SE16 4BD,252
150477,Glendower Place,SW7 3DP,4
256969,Hendon Avenue,N3 1UL,11
172288,Richmond Buildings,W1D 3HG,12-13
182930,Clapham Road,SW9 9AR,354-356
158215,Boston Road,W7 3TR,54
154268,Mount View Road,N4 4SS,45
151217,Kempe Road,NW6 6SJ,6 & 6A
186808,Elgin Avenue,W9 3QP,12
155426,Willow Lane,CR4 4NA,"Clock House and Connect House, 21-21A"
202928,Wrythe Lane,SM5 2RR,Land rear of 111
153390,Shorrolds Road,SW6 7TX,94
184770,Pegasus Place,SE11 5SD,4
150223,WOODS ROAD,SE15 2PX,2-4
187848,LEWISHAM HIGH STREET,SE13 5AF,23
201634,Southwark Park road,SE16 3TP,269
166388,Southwood Close,KT4 8QH,37
148759,Chartfield Avenue,SW15 6HN,63c
197208,Umberston Street,E1 1PY,5-7
186468,Wardour Street,W1D 6QS,34-36
148644,Wandsworth Road,SW8 2LH,"Wendle Court, 131-137"
272848,Belvedere Drive,SW19 7BU,25
239896,Friern Park,N12 9LA,70
151169,Green Street,W1K 7AT,32
150945,Broadway,W13 9BP,73
224308,Green Lane,SE9 2AP,82
151134,Dartmouth Street,SW1H 9BP,21
157278,Minchenden Crescent,EN1 3PD,9
150127,Furnival Street,EC4A 1JT,25 - 26
158302,High Street,KT3 4ET,82
179683,BARRY ROAD,SE22 0HP,58
156551,High Road,N17 6QN,363
151047,Rectory Grove,SW4 0DS,59
154329,Heybourne Road,N17 0SR,9
150433,Horseferry Road,SW1P 2AA,33
152316,Queen Anne's Gate,SW1H 9BL,1
149652,Baker Street,NW1 6XE,241-243
178748,Poland Street,W1F 8QA,11
153056,Compayne Gardens,NW6 3DD,29
165768,BELMONT ROAD,SM6 8TB,20-22
150099,New Bridge Street,EC4V 6AL,"Fleet House, 8 - 12"
185028,Middlesex Street,E1 7EZ,56
150593,Albemarle Road,BR3 5HN,Greenbury Lodge
161808,Dickensons Lane,SE25 5HJ,20
147787,Old York Road,SW18 1TG,545
150284,Stainforth Road,IG2 7EL,168
151571,Weir Road,SW12 0NA,10 - 12
153279,Lower Richmond Road,TW9 4LN,203 - 205
144389,Broadway,W13 0SY,102
149258,Lincoln Way,EN1 1TE,2
149576,Chiswick High Road,W4 5TA,326-334
150486,Station Approach Road,CR5 2NS,Coulsdon Town Rail Station Car Park
151766,Stroud Green Road,N4 3PZ,149
198777,Station Rd,HA8 7JG,
153087,Pangbourne Drive,HA7 4QT,28
179088,Lupus Street,SW1V 3AS,3
148815,Bedford Street,WC2E 9EU,38
199091,Woodlands Road,UB1 1EQ,Guru Nanak Medical Centre
158098,Cockfosters Road,EN4 0JS,405
150867,Torrington Avenue,N12 9LG,1-7
204665,Ashley Lane,NW4 1PJ,53
150105,Aldgate High Street,EC3N 1AL,53 - 54
205228,Ferdinand Street,NW1 8EU,17
220948,Crabtree Lane,SW6 6AR,Crabtree Hall
152991,Fortess Road,NW5 1AD,19
148157,Selhurst Road,SE25 6XP,251-253
177577,Lillie Road,SW6 7LL,291
156930,Bective Place,SW15 2PZ,Bective Court 10
165476,Mellison Road,SW17 9AS,57C
138025,Uxbridge Road,W13 8SB,158
239948,Wellington Road,EN1 2PW,91
201597,Braemar Road,TW8 0NT,Griffin Park
148984,MULGRAVE ROAD,SM2 6LZ,94
179468,Charles Street,W1J 5DU,18B
151306,Haven Lane,W5 2HZ,21
150499,Haling Park Road,CR2 6NE,40
154270,Brompton Road,SW3 2EJ,221
169730,Grove \Park Road,RM13 7DA,65
194751,Upper Clapton Road,E5 9JY,112
200662,Cadogan Terrace,E9 5EG,15
168937,Balham Park Road,SW12 8DX,55
191548,Charlton Kings Road,NW5 2SB,7 Apollo Studios
150462,Botts Mews,W2 5AG,7-9
131075,Oldchurch Road,RM7 0BB,69
201642,Beverley Gardens,RM11 3PA,14
151677,Croydon Road,SE20 7AE,46
187168,Catherine Place,SW1E 6DY,55A
150096,Acton Lane,W4 5DD,229 Knightsbridge House
153168,York Way,N1C,Building R7
186071,King Street,W6 0QU,124
156373,Orpington Road,BR7 6RA,Lucan
185308,Cambridge Heath Road,E2 9LH,305
150074,MELIOR STREET,SE1 3QP,13-14
147801,Liverpool Road,N7 8PG,"St. Mary Magdalene Academy , 475"
150295,Priory Gardens,W5 1DY,38
148408,Romola Road,SE24 9AZ,6
148400,ANGUS STREET,SE14 6LU,7
148699,Chancellor's Road,W6,Hammersmith Embankment Site
148142,COOMBE HILL ROAD,KT2 7DU,COOMBE GREEN
171569,Putney High Street,SW15 1SQ,28-30
148959,CARSHALTON GROVE,SM1 4NB,72
151441,Battersea Park Road,SW11,497
167848,PEAKS HILL,CR8 3YP,John Fisher Roman Catholic High School
206561,LAUSANNE ROAD,SE15 2HU,2
242608,Uxbridge Road,UB4 0RP,854-864
221128,North End Road,SW6 1NY,421
151149,York Street,W1H 4QF,95
260241,Kingston Road,SW20 8DR,574
152451,Thames Street,SE10 9BY,The Thames P.H. 95
182937,SPRINGWELL ROAD AND,TW5 9EF,LAND BETWEEN
182548,GALSWORTHY ROAD,KT2 7BS,"COOMBE WOOD TENNIS CLUB, 28"
185228,Wadeson Street,E2 9DN,15
154088,Studland Street,W6 0JS,26
223388,High Road,IG8 0XE,445-447
150530,BONFIELD ROAD,SE13 6BX,30
155054,The Hyde,NW9 5AL,Imperial House
150800,Aston Road,W5 2RL,1
159509,Juxon Street,SE11,Car park adj to 8
190368,Charterhouse Square,EC1M 6AH,23-28
183463,Bishopsgate,EC2N 4DA,6 - 8
153086,High Street,HA3 5BY,29
195528,Alexandra Road,N8 0PP,54
173308,Delacourt Road,SE3 8XA,17
169933,COUNTY STREET,SE1 4AD,70
149730,Lambs Lane South,RM13 9XD,Chafford School
150688,Woodstock Road,NW11 8ES,45
207928,BROCKLEY RISE,SE23 1LN,84
157839,Lombard Road,SW11 3RP,Heliport House 38
151752,Tabernacle St,EC2 1XX,60 (within 52-58 & 60)
150204,Coldershaw Road,W13 9EA,51
173697,Cathnor Road,W12 9JA,68
188890,Clifford Road,E17 4JE,"Prestige House, 26"
156235,DEALS GATEWAY,SE13 7SF,"FLAT 411, CALIFORNIA BUILDING"
260607,The Broadway,NW7 4RP,"Office 1, Clarence Court"
191008,Cleveland Street,W1T 4HX,16
147966,The Green,W5 5DA,12a
149880,Pentonville Road,N1 9JY,266 - 270
180348,Southfields Road,SW18 1QW,Land south of 59
254257,Nelson Street,E1,31-33
168228,Leslie Park Road,CR0 6TP,51
189169,Upton Lane,E7 9PT,12-14
160728,LARKBERE ROAD,SE26 4HB,"Land Adjoining, 58"
154377,Cray Road,DA14 5DF,Coca Cola & Schweppes Beverages Ltd
148403,LEWISHAM WAY,SE14 6PD,134
151096,Tolworth Broadway,KT6 7EL,"North Wing, Tolworth Tower"
151360,New Street,EC2M 4TP,6
152484,HONOR OAK ROAD,SE23 3RZ,36
159608,Woodland Grove,SE10 9UL,23
157596,Melville Road,E17 6QS,23
160388,Hyde Park Place,W2 2LH,4-5
149230,Regents Avenue,N13 5UR,Units A to B
170637,Brixton Hill,SW2 1RD,"Olive Morris House, 18"
152171,Buckley Road,NW6 7LY,21
161755,Western Avenue,W3 0TA,628
151941,OLDFIELDS ROAD,SM1 2NB,25-27
151346,CRAWFORD ROAD,SE5 9NF,CRAWFORD PRIMARY SCHOOL
201628,London Road,TW7 4DS,GROVE HOUSE 551
149601,Turnham Green Terrace,W4 1QP,34-38
150092,The Broadway,UB1 1QF,104
177048,Bowes Road,N13 4UX,19
150779,High Street,W3 6NE,Acton Town Hall
148834,Oxford Street,W1C 2PT,449-451
147922,Albert Embankment,SE1 7SP,"Westminster Tower, 3"
152347,Harley Street,W1G 8QU,61
154595,WALWORTH ROAD,SE17 1RL,225-227
200706,High Street,TW3 1NH,102
149350,Leigham Avenue,SW16 2DS,Manor Court
151739,Cynthia Street,N1 9JF,6-9
191088,Kentish Town Road,NW1 8PB,113
148765,Ravenswood Road,SW12 9PJ,2
171808,Piccadilly,W1J 7NU,139
215610,The Pavement,SW4 0HY,5
152071,John Street,WC1N 2ES,6
199528,Macclesfield Street,W1D 5BP,12
168528,Holly Road,TW1 4HF,61
160168,Lodge Road,NW8 8NU,38-44
149582,Chaucer Road,W3 6DR,36
205288,Loveridge Mews,NW6 2DP,7
148506,Marlings Park Avenue,BR7 6QN,35
260708,Uxbridge Road,UB4 0SE,366-370
198825,Park Road,W4 3HH,22
177217,Westlea Road,W7 2AH,Elthorne Park High School
150098,OLD KENT ROAD,SE15 1JF,670-672
150444,Lancaster Mews,W2 3QF,39
150062,OAKHURST GROVE,SE22 9AQ,54
186748,Coventry Street,W1D 6DG,7-14
196328,Harold Road,N8 7DE,7B
148806,Acacia Road,NW8 6AG,58
153373,Cameron Road,IG3 8LA,The Shannon Centre
170648,Norcutt Road,TW2 6SR,Lockcorp House 75
186150,Trinity Road,SW17 7HJ,"Garden Flat, 127"
147997,Elgin Crescent,W11 2JR,16
150027,Pensbury Place,SW8 4TP,"Clifton House, 23"
168388,High Street,TW2 7LL,132
151214,Water Road,HA0 1HX,263
284093,Prince Street,SE8 3JH,Convoys Wharf
253158,St Dunstans Hill,SM1 2LR,Seears Park Gardens and Nursery
147995,Notting Hill Gate,W11 3HT,58 and 60
197034,Blackstock Road,N4 2JS,165
150386,Howard Road,KT3 4EB,59
186648,Eastcastle Street,W1W 8DP,36
150922,Shaftesbury Avenue,HA2 0PZ,Roxeth House
149224,Ulleswater Road,N14 7BP,2 Ulleswater Villas
179597,Oldham Terrace,W3 6LS,Alexandra House
148767,ROSEWOOD GARDENS,SE13 7NQ,Land adjacant to 1
161789,Stanley Grove,CR0 3QW,29
174113,Georgia Road,CR7 8DR,38 & 40
281763,Commercial Road,E1 1RD,"Aneurin Bevan House, 81"
177008,Whittington Road,N22 8YW,227
158409,Tinworth Street,SE11 5EQ,Arch 106A
171428,Brookfield Crescent,HA3 0UT,25
148721,Little Britain,EC1,"34-38, 39-41, 45-47 & 57B"
169651,North Hyde Lane,TW5 0EH,182
246112,Ardmere Road,SE13 6EJ,Ardmere Cottages
162208,Clerkenwell Green,EC1R 0NA,"The Old Sessions House , 22,"
173449,The Avenue,CR5 2BN,Garage at 9
204149,Tweedy Road,BR1 3FE,The Old Town Hall 30
152618,Bethnal Green Road,E1,
158338,COOMBE PARK,KT2 7JB,BIRCHGLADES
173434,Brighton Road,CR5 2NE,174
175328,Hanworth Road,TW4,Land To Rear Of 558-564
200717,Wandsworth Road,SW8 3JF,705
158434,Berrymead Gardens,W3 8AA,4
150072,ROTHERHITHE STREET,SE16 5EJ,265
171328,Malvern Mews,NW6 5PT,28 & 28A
177565,Whitton Avenue West,UB5 4LA,674
154597,The Broadway,UB1 1LX,183
150813,Chalk Farm Road,NW1 8EH,The Roundhouse
147953,Rainham Road South,RM10,Sanofi Aventis site
158291,STAUNTON ROAD,KT2 5TL,42
170070,South Street,RM1 1NX,131
184748,Craven Park Road,NW10 4AE,R/o 78
183928,St Leonards Road,SW14 7LY,14
198490,Camberwell Grove,SE5 8JE,73
152413,Bashley Road,NW10 6TE,3
148397,DACRE PARK,SE13,Dacre Park Estate
152815,High Road,N15 4RR,261a
197036,Wenlock Road,N1 7ST,23
190968,Hatton Wall,EC1N 8JH,18-26
153094,Station Road,HA1 2XY,Civic Centre
157756,London Road,SW16 4AA,1583
186928,Baker Street,W1U 6SH,126 - 134
162038,Putney Bridge Road,SW15 2NQ,Carlson Court 116
149008,LONDON ROAD,SM3 9BN,819-831
149062,LONDON ROAD,SM3 9DW,801
159028,Soho Square,W1D 3QR,27
156231,LUTWYCHE ROAD,SE6 4EP,"Land to side of, 33"
149000,BROOMLOAN LANE,SM1 2PW,Garden land and 21
149416,Christchurch Avenue,HA3 8NN,74
246074,Lambert's Place,CR9 2HX,Stonewest Ltd
159531,Westcombe Hill,SE3 7DH,156
177545,Glebe Hyrst,CR2 9JJ,51-53
231008,Market Road,N7 9PL,Islington Tennis Centre
157257,Northumberland Avenue,N14 7AR,19
150894,Thorpe Hall Road,E17 4DN,18
182394,High Street,W3 9BH,274
137767,Spur Road,HA8 8FN,"Ph4-6, Zones 2pt, 4, 5b & 7, Stonegrove and Spur Road Estate"
220608,Hamlet Gardens,W6 0TP,1A
175068,Starbuck Close,SE9 2TF,Land at north-east corner of
155716,Chignell Place,W13 0TJ,2-10
194812,Hoxton Square,N1 6HD,57
200715,Lordship Lane,SE22 8HA,173
148983,SIBTON ROAD,SM5 1LA,26
184108,Hale End Road,E17 4BG,3a
154249,Merton High Street,SW19 1BD,124
282629,Fashion Street,E1 6PX,3-5
184097,Crescent Lane,SW4 9RS,MHT House
318194,Madras Road,IG1 2EY,28
191228,Kentish Town Road,NW1 8NX,39-45
275968,Norfolk Close,TW1 1RT,Garages To Rear Of 18 To 20 Cassilis Road And
248621,Bonfield Road,SE13 6BZ,Robert Square
165208,Trumpers Way,W7 2QD,Waterside Trading Centre
150392,Ledbury Road,W11 2AA,51
219968,Wick Road,TW11 9DN,31
187249,Brighton Road,CR2 6YG,431
152397,Kingsbridge Avenue,W3 9AJ,26
150787,South Croxted Road,SE21 8AZ,43
157653,Lower Addiscombe Road,CR0 6PU,119
200853,Victoria Park Road,E9 7BQ,249 -251
174908,Charlton Road,SE3 7EY,1
184051,Stockport Road,SW16 5XE,Woodmansterne Primary School
150915,Kymberley Road,HA1 1US,Queens House
208963,Bromell's Road,SW4 0BG,32
155137,Hayes Street,BR2 7LH,Public Convenience Adjacent The Old Rectory
212788,High Road,NW10 2JY,Rear of 291
147610,Broadway,W7 3SS,5
155435,Tooting Bec Gardens,SW16 1RF,51 And 53
185468,Palmers Road,E2 0TA,44
219628,Mortlake High Street,SW14 8HL,65 - 67
148366,Upper Walthamstow Road,E17 3QG,"Ashleigh Rest Home, 19"
180148,High Street,HA3 7AH,112
150994,Ewell Road,KT6 7AA,247
223908,North Circular Road,NW2 7AY,649
186179,Putney Common,SW15 1HL,"The Mews, 6"
170118,Hackford Road,SW9 0QT,119 - 123
172608,Princes Street,W1B 2LG,6
149276,Chase Side,N14 5BU,55-57
155278,High Street,BR6 0JS,126a
155948,Norwood Road,SE27 9BN,377
189748,Elmgrove Road,HA1 2QG,Research Services House
150807,Walton Street,SW3 2JL,166
149775,Clydesdale Road,RM11 1AG,Land adj 5
149413,The Broadway,HA7 4EB,Buckingham House West
191328,Lincoln's Inn Fields,WC2A 3JW,61
151117,Bromley High Street,E1,Prioress House
148822,Gloucester Place,W1U 6JT,115
151173,Hackney Road,E2 8JL,201 - 203
150434,Great Portland Street,W1W 8BN,14-16
152198,Haydons Road,SW19 8JZ,314
176428,Exmouth Market,EC1R 4QE,62
220788,Rickett Street,SW6 1RU,5 - 9
155931,Montana Road,SW17 8SN,64
152213,Imperial Drive,HA2 7HG,Carmine Court
152170,Salusbury Road,NW6 6RG,"Queens Studio, 117"
179609,Whytecliffe Road North,CR8 2AS,130
149199,Ifield Road,SW10 9AU,65
221818,Cresset Street,SW4 6BP,1-2
159168,Golden Square,W1F 9HN,19
158135,Green Lanes,N9 9EW,141
180025,Kingswood Way,CR2 8QP,8
150578,Pinner Road,HA6 1BP,133
152988,Cleveland Street,W1T 6PG,124
149668,Westbourne Terrace,W2 3UN,25
153008,Chalton Street,NW1 1JD,17-19
150785,The Chase,SW4 0NP,19
148068,Longridge Lane,UB1 3JH,Adj to 5
153100,Cardinal Way,HA3 5TE,"4, Admiral House"
189408,Woolwich New Road,SE18 6EX,1C
188948,Cumberland Road,TW9 3HQ,6
178488,Park Crescent,W1B 1AL,18-25
151324,JAMAICA ROAD,SE16 4RT,"MILLPOND TENANTS HALL, 210A"
185788,Welldon Crescent,HA1 1QR,68
151605,Fortune Green Road,NW6 1DN,120
155988,Cadogan Terrace,E9 5EQ,Land rear of 68
148370,Evesham Avenue,E17 4NJ,Garages at
194868,Black Boy Lane,N15 3AR,52
151003,Kentish Town Road,NW5 2TJ,385
150464,Warwick Street,W1B 5LZ,9
151912,Denmark Road,SM5 2JA,Part of Carshalton College Site fronting
150527,BONFIELD ROAD,SE13 6BX,29
150959,n/a,W13 0JF,Drayton Green
159731,York Road,SE1 7NQ,"Elizabeth House, 39"
253479,Great Suffolk St,SE1 1PZ,"Unit 5, Signal House, 137"
182688,ACACIA GROVE,KT3 3BP,50
174568,Hessel Street,E1,26-30
260492,Wood Lane,W12 0TT,Woodlands 80
182948,Thorncliffe Road,SW2,Land On
248642,London Road,CR0 2RJ,"Vistec House, 185"
204654,Station Road,BR4 0PX,109
157955,Church Way,HA8 9AA,"Standard House, 1-2"
149681,Heathfield Terrace,W4 4JE,3 Prospect Place
152181,Slough Lane,NW9 8YG,125 Security House
150214,Cadogan Square,SW1X 0JL,36
176308,Garrett Street,EC1Y 0TY,17
205073,Drenon Square,UB3 2HQ,5
200692,Brent Street,NW4 2EA,73-77
150916,Kymberley Road,HA1 1YR,Kings House
180021,Northdown Gardens,IG2,12
159728,Leghorn Road,NW10 4PE,75
151485,Kensington High Street,W8 6SU,139
154219,STONEY STREET,SE1 9AA,7A AND ARCHES 10 & 11
195908,Church Road,N6 4QH,All Saints Vicarage 1B
171608,Replingham Road,SW18 5LU,89
149483,High Street,SE20 7EX,"Colman House, 14-15"
150539,LONGFIELD CRESCENT,SE26,Longfield Crescent Estate
197048,Mare Street,E8 1HR,378
162108,Cobble Lane,N1 1SF,29A
151297,High Street,KT1 1EY,2-6
152808,Warbeck Road,W12 8NS,23
150069,WALWORTH ROAD,SE17 1RZ,259-261
179686,LORDSHIP LANE,SE22 8JG,LAND TO REAR OF 263
191208,Hurdwick Place,NW1 2JE,1
148879,Waddon Park Avenue,CR0 4LW,25
151375,High Street,HA4 7AN,44
148361,Station Rise,SE27 9BW,3
150886,High Street,E17 7JH,230
179728,Replingham Road,SW18 5LY,203
153059,Tottenham Court Road,W1T 5AY,130
242768,Coldharbour Lane,UB3 3EE,47
219308,Homerton High Street,E9 6JA,130
149832,Greenford Road,UB6 9AH,412
153188,Charing Cross Road,WC2H 8LS,St.Giles Circus site
256340,Woodstock Road,NW11 8ES,23-25
205181,Norton Road,HA0 4RF,28
151335,OLD KENT ROAD,SE1 5EW,549
150829,Gloucester Avenue,NW1 8HX,96
174448,Commercial Street,E1 6NU,144
200668,Adolphus Road,N4 2AZ,24
179589,Frances Street,SE18 5EF,"Kings Arms, 1"
160108,Bryanston Street,W1,53-59
174891,Little Britain,EC1,"34-38, 39-41, 45-47 & 57B"
150446,Inverness Terrace,W2 3HU,2 - 6
308789,St Johns Hill,SW11 1TD,131
207143,Moxon Street,EN5 5TY,The Royal British Legion
171348,Neasden Lane,NW10 2TS,18
177579,Elsynge Road,SW18 2HP,"11 & 12 Elsynge Mansions, 21"
154570,Sheen Lane,SW14,117
187648,Cockfosters Road,EN4 0DZ,Trent Boys School House
190529,De Beauvoir Road,N1 4EN,90-100
150453,Montpelier Street,SW7 1HF,19
136239,Drayton Green,W13 0JE,"International Presbyterian Church, 53"
154673,Pitchford Street,E15 4RZ,Former garages between 43 and 51
206889,CLINK STREET,SE1 9DG,SOHO WHARF
154625,Mansell Road,W3 7QH,37
151002,New Oxford Street,WC1A 1HH,112-116
187128,Marylebone High Street,W1U 4QE,37
149894,Bell Lane,TW1 3NU,9
260569,Frederick place,SE18 7BH,77-78
199708,Duke Street St James's,SW1Y 6BN,12
287150,Windsor Drive,BR6 6HD,60
152853,Frognal,NW3 6AJ,2
163608,Golborne Road,W10 5PE,10
149632,Fernhead Road,W9 3ET,4
220436,Kirtling Street,SW8 5BP,Arches 744-759 Railway Viaduct South of Grosvenor Railway Br
154303,Maresfield Gardens,NW3 5SU,2
150953,High Road,N12 9QG,744
174136,Balham New Road,SW12 9PH,Garages at 26-40
159788,Devonshire Place,W1G 6JY,41
209861,Chatsworth Road,E5 0LH,9
199098,Balfour Road,UB2 5BX,47
158416,The Broadway,UB1 1PS,2-6
151920,BANSTEAD ROAD,SM7 1RD,Cuddington Golf Club
147965,Turnage Road,RM8,"Lymington Fields, Phase 2"
151838,Edith Road,W14 9AR,88
175688,Hornsey Road,N19 3QN,522
191972,Well Street,E9 6RG,233
151023,Badminton Close,UB5 4NA,1-16
163528,Manton Avenue,W7 2DZ,64
206539,Urswick Road,E9 6EG,19
182488,Thames Street,KT1 1PH,15
199928,Hawley Road,NW1 8RP,1A
181268,KINGSTON ROAD,KT5 9NU,12
215233,Shepherd Lane,E9 6JJ,9
150519,NEW CROSS ROAD,SE14 6TY,446
212868,Harrow Road,HA9 6DE,"Wembley Point, 1"
169999,Corben Mews,SW8 4TA,2
161756,Cumberland Road,W3 6EY,64-66
199648,Brewer Street,W1F 0SH,18
158219,Woodmere Avenue,CR0 7PD,60a and rear of 62-64
244488,Swiss Terrace,NW6 4RR,9
173723,Askew Crescent,W12 9DN,55
152458,Victoria Road,EN4 9PA,181
151610,Pond Street,NW3 2PN,11
148352,Seven Sisters Road,N7 6AE,(Post Office)  116 - 120
149465,Upper Tooting Road,SW17 7TS,21A
188628,Holland Park,W11 3RZ,89
168928,Upper Tooting Road,SW17 7ER,176
148510,Bickley Park Road,BR1 2AZ,Lauriston House Nursing Home
196268,Archway Road,N6 5AX,236
162368,Dallington Street,EC1V 0BQ,9
158193,Fulham Road,SW10 9UZ,459
151642,Camley Street,NW1 0PF,101
150823,Frognal Court,NW3 5HG,Flats 14 - 45 (Blocks A and B)
206511,Chapter Road,NW2 5LH,147
